"oyster_identity","Crab_treatment","Date","hour","avg_gape","oyster_number_ID","rounded_gape"
"oyster.6_gape","olfactory",2023-10-12,13,0.926315789473684,6,0.9
"oyster.6_gape","olfactory",2023-10-12,14,0.622337616616793,6,0.6
"oyster.6_gape","olfactory",2023-10-12,15,0.0859649122807017,6,0.1
"oyster.6_gape","olfactory",2023-10-12,16,0.086578947368421,6,0.1
"oyster.6_gape","olfactory",2023-10-12,17,0.0880701754385965,6,0.1
"oyster.6_gape","olfactory",2023-10-12,18,0.0825558880478789,6,0.1
"oyster.6_gape","olfactory",2023-10-12,19,0.0828947368421053,6,0.1
"oyster.6_gape","olfactory",2023-10-12,20,0.0816666666666667,6,0.1
"oyster.6_gape","olfactory",2023-10-12,21,0.0755263157894737,6,0.1
"oyster.6_gape","olfactory",2023-10-12,22,0.0592325294842457,6,0.1
"oyster.6_gape","olfactory",2023-10-12,23,0.0547368421052632,6,0.1
"oyster.6_gape","olfactory",2023-10-13,0,0.649019607843137,6,0.6
"oyster.6_gape","olfactory",2023-10-13,1,0.976764705882353,6,1
"oyster.6_gape","olfactory",2023-10-13,2,0.949340940389534,6,0.9
"oyster.6_gape","olfactory",2023-10-13,3,0.86156862745098,6,0.9
"oyster.6_gape","olfactory",2023-10-13,4,0.254117647058824,6,0.3
"oyster.6_gape","olfactory",2023-10-13,5,0.0177450980392157,6,0
"oyster.6_gape","olfactory",2023-10-13,6,0.0247885107220146,6,0
"oyster.6_gape","olfactory",2023-10-13,7,0.0234313725490196,6,0
"oyster.6_gape","olfactory",2023-10-13,8,0.0214705882352941,6,0
"oyster.6_gape","olfactory",2023-10-13,9,0.0207843137254902,6,0
"oyster.6_gape","olfactory",2023-10-13,10,0.0410190832185716,6,0
"oyster.6_gape","olfactory",2023-10-13,11,0.704545454545455,6,0.7
"oyster.7_gape","olfactory",2023-08-16,14,0.0263007432818754,7,0
"oyster.7_gape","olfactory",2023-08-16,15,0.0245911949685535,7,0
"oyster.7_gape","olfactory",2023-08-16,16,0.0251572327044025,7,0
"oyster.7_gape","olfactory",2023-08-16,17,0.0246103363412633,7,0
"oyster.7_gape","olfactory",2023-08-16,18,0.673270440251573,7,0.7
"oyster.7_gape","olfactory",2023-08-16,19,0.0430817610062893,7,0
"oyster.7_gape","olfactory",2023-08-16,20,0.0233333333333333,7,0
"oyster.7_gape","olfactory",2023-08-16,21,0.0240424055026188,7,0
"oyster.7_gape","olfactory",2023-08-16,22,0.0238364779874214,7,0
"oyster.7_gape","olfactory",2023-08-16,23,0.0238364779874214,7,0
"oyster.7_gape","olfactory",2023-08-17,0,0.0215084765309653,7,0
"oyster.7_gape","olfactory",2023-08-17,1,0.0218965517241379,7,0
"oyster.7_gape","olfactory",2023-08-17,2,0.0209195402298851,7,0
"oyster.7_gape","olfactory",2023-08-17,3,0.0212068965517241,7,0
"oyster.7_gape","olfactory",2023-08-17,4,0.0219697843385999,7,0
"oyster.7_gape","olfactory",2023-08-17,5,0.0210344827586207,7,0
"oyster.7_gape","olfactory",2023-08-17,6,0.0209195402298851,7,0
"oyster.7_gape","olfactory",2023-08-17,7,0.0214367816091954,7,0
"oyster.7_gape","olfactory",2023-08-17,8,0.0210471687233306,7,0
"oyster.7_gape","olfactory",2023-08-17,9,0.0209195402298851,7,0
"oyster.7_gape","olfactory",2023-08-17,10,0.0218965517241379,7,0
"oyster.7_gape","olfactory",2023-08-17,11,0.0217754444577019,7,0
"oyster.7_gape","olfactory",2023-08-17,12,0.0178216180371353,7,0
"oyster.7_gape","olfactory",2023-08-17,13,0.0179885057471264,7,0
"oyster.7_gape","olfactory",2023-08-17,14,0.0180459770114943,7,0
"oyster.7_gape","olfactory",2023-08-17,15,0.0177026871179795,7,0
"oyster.7_gape","olfactory",2023-08-17,16,0.0181034482758621,7,0
"oyster.7_gape","olfactory",2023-08-17,17,0.0771839080459768,7,0.1
"oyster.7_gape","olfactory",2023-08-17,18,0.89764367816092,7,0.9
"oyster.7_gape","olfactory",2023-08-17,19,0.944585399607888,7,0.9
"oyster.7_gape","olfactory",2023-08-17,20,0.949885057471264,7,0.9
"oyster.7_gape","olfactory",2023-08-17,21,0.890172413793103,7,0.9
"oyster.7_gape","olfactory",2023-08-17,22,0.94867816091954,7,0.9
"oyster.7_gape","olfactory",2023-08-17,23,0.888594164456233,7,0.9
"oyster.7_gape","olfactory",2023-08-18,0,0.916081871345029,7,0.9
"oyster.7_gape","olfactory",2023-08-18,1,0.900409356725146,7,0.9
"oyster.7_gape","olfactory",2023-08-18,2,0.380625476735316,7,0.4
"oyster.7_gape","olfactory",2023-08-18,3,0.0174853801169591,7,0
"oyster.7_gape","olfactory",2023-08-18,4,0.0168421052631579,7,0
"oyster.7_gape","olfactory",2023-08-18,5,0.074970760233918,7,0.1
"oyster.7_gape","olfactory",2023-08-18,6,0.93457724579006,7,0.9
"oyster.7_gape","olfactory",2023-08-18,7,0.961754385964912,7,1
"oyster.7_gape","olfactory",2023-08-18,8,0.957426900584795,7,1
"oyster.7_gape","olfactory",2023-08-18,9,0.877894736842105,7,0.9
"oyster.7_gape","olfactory",2023-08-18,10,0.626239511823036,7,0.6
"oyster.7_gape","olfactory",2023-08-18,11,0.017452485380117,7,0
"oyster.7_gape","olfactory",2023-08-18,12,0.0170780934637479,7,0
"oyster.7_gape","olfactory",2023-08-18,13,0.0157249310567388,7,0
"oyster.7_gape","olfactory",2023-08-18,14,0.0165497076023392,7,0
"oyster.7_gape","olfactory",2023-08-18,15,0.0157309941520468,7,0
"oyster.7_gape","olfactory",2023-08-18,16,0.0162573099415205,7,0
"oyster.7_gape","olfactory",2023-08-18,17,0.0166637329108725,7,0
"oyster.7_gape","olfactory",2023-08-18,18,0.506549707602339,7,0.5
"oyster.7_gape","olfactory",2023-08-18,19,0.950846944948578,7,1
"oyster.7_gape","olfactory",2023-08-19,11,0.855090311986864,7,0.9
"oyster.7_gape","olfactory",2023-08-19,12,0.85235632183908,7,0.9
"oyster.7_gape","olfactory",2023-08-19,13,0.90316091954023,7,0.9
"oyster.7_gape","olfactory",2023-08-19,14,0.80683908045977,7,0.8
"oyster.7_gape","olfactory",2023-08-19,15,0.0205281974397417,7,0
"oyster.7_gape","olfactory",2023-08-19,16,0.626551724137931,7,0.6
"oyster.7_gape","olfactory",2023-08-19,17,0.10367816091954,7,0.1
"oyster.7_gape","olfactory",2023-08-19,18,0.0186781609195402,7,0
"oyster.7_gape","olfactory",2023-08-19,19,0.0858609156959978,7,0.1
"oyster.7_gape","olfactory",2023-08-19,20,0.85235632183908,7,0.9
"oyster.7_gape","olfactory",2023-08-19,21,0.963103448275862,7,1
"oyster.7_gape","olfactory",2023-08-19,22,0.918965517241379,7,0.9
"oyster.7_gape","olfactory",2023-08-19,23,0.934782608695652,7,0.9
"oyster.7_gape","olfactory",2023-08-20,0,0.952748538011696,7,1
"oyster.7_gape","olfactory",2023-08-20,1,0.822046783625731,7,0.8
"oyster.7_gape","olfactory",2023-08-20,2,0.933976608187134,7,0.9
"oyster.7_gape","olfactory",2023-08-20,3,0.911811300827319,7,0.9
"oyster.7_gape","olfactory",2023-08-20,4,0.785730994152047,7,0.8
"oyster.7_gape","olfactory",2023-08-20,5,0.019766081871345,7,0
"oyster.7_gape","olfactory",2023-08-20,6,0.444385964912281,7,0.4
"oyster.7_gape","olfactory",2023-08-20,7,0.957929941911635,7,1
"oyster.7_gape","olfactory",2023-08-20,8,0.868479532163743,7,0.9
"oyster.7_gape","olfactory",2023-08-20,9,0.883684210526316,7,0.9
"oyster.7_gape","olfactory",2023-08-20,10,0.934870621369477,7,0.9
"oyster.7_gape","olfactory",2023-08-20,11,0.947251461988304,7,0.9
"oyster.7_gape","olfactory",2023-08-20,12,0.813801169590643,7,0.8
"oyster.7_gape","olfactory",2023-08-20,13,0.0203508771929825,7,0
"oyster.7_gape","olfactory",2023-08-20,14,0.0189520624303233,7,0
"oyster.7_gape","olfactory",2023-08-20,15,0.0186549707602339,7,0
"oyster.7_gape","olfactory",2023-08-20,16,0.0183040935672515,7,0
"oyster.7_gape","olfactory",2023-08-20,17,0.506424925189227,7,0.5
"oyster.7_gape","olfactory",2023-08-20,18,0.144385964912281,7,0.1
"oyster.7_gape","olfactory",2023-08-20,19,0.572631578947368,7,0.6
"oyster.7_gape","olfactory",2023-08-20,20,0.948011695906433,7,0.9
"oyster.7_gape","olfactory",2023-08-20,21,0.956463064014551,7,1
"oyster.7_gape","olfactory",2023-08-20,22,0.856900584795322,7,0.9
"oyster.7_gape","olfactory",2023-08-20,23,0.934912280701754,7,0.9
"oyster.7_gape","olfactory",2023-08-21,0,0.934483994266603,7,0.9
"oyster.7_gape","olfactory",2023-08-21,1,0.963988095238095,7,1
"oyster.7_gape","olfactory",2023-08-21,2,0.950892857142857,7,1
"oyster.7_gape","olfactory",2023-08-21,3,0.893214285714286,7,0.9
"oyster.7_gape","olfactory",2023-08-21,4,0.930840898232203,7,0.9
"oyster.7_gape","olfactory",2023-08-21,5,0.558809523809523,7,0.6
"oyster.7_gape","olfactory",2023-08-21,6,0.0171428571428571,7,0
"oyster.7_gape","olfactory",2023-08-21,7,0.151071428571429,7,0.2
"oyster.7_gape","olfactory",2023-08-21,8,0.926063067367415,7,0.9
"oyster.7_gape","olfactory",2023-08-21,9,0.273630952380952,7,0.3
"oyster.7_gape","olfactory",2023-08-21,10,0.0154166666666667,7,0
"oyster.7_gape","olfactory",2023-08-21,11,0.0159460105112279,7,0
"oyster.7_gape","olfactory",2023-08-21,12,0.0161904761904762,7,0
"oyster.7_gape","olfactory",2023-08-21,13,0.0160119047619048,7,0
"oyster.7_gape","olfactory",2023-08-21,14,0.0163192071086808,7,0
"oyster.7_gape","olfactory",2023-08-21,15,0.015031265031265,7,0
"oyster.7_gape","olfactory",2023-08-21,16,0.0159774436090226,7,0
"oyster.7_gape","olfactory",2023-08-21,17,0.0157738095238095,7,0
"oyster.7_gape","olfactory",2023-08-21,18,0.0146918299092212,7,0
"oyster.7_gape","olfactory",2023-08-21,19,0.609642857142857,7,0.6
"oyster.7_gape","olfactory",2023-08-21,20,0.799642857142857,7,0.8
"oyster.7_gape","olfactory",2023-08-21,21,0.89202380952381,7,0.9
"oyster.7_gape","olfactory",2023-08-21,22,0.875298614429049,7,0.9
"oyster.7_gape","olfactory",2023-08-21,23,0.878630952380952,7,0.9
"oyster.7_gape","olfactory",2023-08-22,0,0.394088050314465,7,0.4
"oyster.7_gape","olfactory",2023-08-22,1,0.015775856629015,7,0
"oyster.7_gape","olfactory",2023-08-22,2,0.0152830188679245,7,0
"oyster.7_gape","olfactory",2023-08-22,3,0.0161006289308176,7,0
"oyster.7_gape","olfactory",2023-08-22,4,0.0153459119496855,7,0
"oyster.7_gape","olfactory",2023-08-22,5,0.0159651669085631,7,0
"oyster.7_gape","olfactory",2023-08-22,6,0.0147798742138365,7,0
"oyster.7_gape","olfactory",2023-08-22,7,0.0145911949685535,7,0
"oyster.7_gape","olfactory",2023-08-22,8,0.0154716981132075,7,0
"oyster.7_gape","olfactory",2023-08-22,9,0.015775856629015,7,0
"oyster.7_gape","olfactory",2023-08-22,10,0.0158490566037736,7,0
"oyster.7_gape","olfactory",2023-08-22,11,0.0162264150943396,7,0
"oyster.7_gape","olfactory",2023-08-22,12,0.015775856629015,7,0
"oyster.7_gape","olfactory",2023-08-22,13,0.0156603773584906,7,0
"oyster.7_gape","olfactory",2023-08-22,14,0.0161635220125786,7,0
"oyster.7_gape","olfactory",2023-08-22,15,0.0160377358490566,7,0
"oyster.7_gape","olfactory",2023-08-22,16,0.0136455525606469,7,0
"oyster.7_gape","olfactory",2023-08-22,17,0.0127044025157233,7,0
"oyster.7_gape","olfactory",2023-08-22,18,0.0133962264150943,7,0
"oyster.7_gape","olfactory",2023-08-22,19,0.0122420647441156,7,0
"oyster.7_gape","olfactory",2023-08-22,20,0.0142138364779874,7,0
"oyster.7_gape","olfactory",2023-08-22,21,0.0146540880503145,7,0
"oyster.7_gape","olfactory",2023-08-22,22,0.0147169811320755,7,0
"oyster.7_gape","olfactory",2023-08-22,23,0.0135041332744368,7,0
"oyster.7_gape","olfactory",2023-08-23,0,0.0147435897435897,7,0
"oyster.7_gape","olfactory",2023-08-23,1,0.0155128205128205,7,0
"oyster.7_gape","olfactory",2023-08-23,2,0.0150501672240803,7,0
"oyster.7_gape","olfactory",2023-08-23,3,0.0980128205128205,7,0.1
"oyster.7_gape","olfactory",2023-08-23,4,0.814871794871795,7,0.8
"oyster.7_gape","olfactory",2023-08-23,5,0.85025641025641,7,0.9
"oyster.7_gape","olfactory",2023-08-23,6,0.623359917674299,7,0.6
"oyster.7_gape","olfactory",2023-08-23,7,0.0181410256410256,7,0
"oyster.7_gape","olfactory",2023-08-23,8,0.0186538461538462,7,0
"oyster.7_gape","olfactory",2023-08-23,9,0.018974358974359,7,0
"oyster.7_gape","olfactory",2023-08-23,10,0.757139181888346,7,0.8
"oyster.7_gape","olfactory",2023-08-23,11,0.850320512820513,7,0.9
"oyster.7_gape","olfactory",2023-08-23,12,0.862015721504773,7,0.9
"oyster.7_gape","olfactory",2023-08-23,13,0.0187617260787993,7,0
"oyster.7_gape","olfactory",2023-08-23,14,0.0194230769230769,7,0
"oyster.7_gape","olfactory",2023-08-23,15,0.0193589743589744,7,0
"oyster.7_gape","olfactory",2023-08-23,16,0.0192307692307692,7,0
"oyster.7_gape","olfactory",2023-08-23,17,0.018973501414973,7,0
"oyster.7_gape","olfactory",2023-08-23,18,0.0189102564102564,7,0
"oyster.7_gape","olfactory",2023-08-23,19,0.0194871794871795,7,0
"oyster.7_gape","olfactory",2023-08-23,20,0.0191666666666667,7,0
"oyster.7_gape","olfactory",2023-08-23,21,0.0186519166452277,7,0
"oyster.7_gape","olfactory",2023-08-23,22,0.0178846153846154,7,0
"oyster.7_gape","olfactory",2023-08-23,23,0.017948717948718,7,0
"oyster.7_gape","olfactory",2023-08-24,0,0.016140350877193,7,0
"oyster.7_gape","olfactory",2023-08-24,1,0.0165463826791058,7,0
"oyster.7_gape","olfactory",2023-08-24,2,0.0170175438596491,7,0
"oyster.7_gape","olfactory",2023-08-24,3,0.016140350877193,7,0
"oyster.7_gape","olfactory",2023-08-24,4,0.0163157894736842,7,0
"oyster.7_gape","olfactory",2023-08-24,5,0.0158422812885055,7,0
"oyster.7_gape","olfactory",2023-08-24,6,0.016140350877193,7,0
"oyster.7_gape","olfactory",2023-08-24,7,0.0159649122807018,7,0
"oyster.7_gape","olfactory",2023-08-24,8,0.0176023391812865,7,0
"oyster.7_gape","olfactory",2023-08-24,9,0.0169571084902893,7,0
"oyster.7_gape","olfactory",2023-08-24,10,0.0174269005847953,7,0
"oyster.7_gape","olfactory",2023-08-24,11,0.0171129578331794,7,0
"oyster.7_gape","olfactory",2023-08-24,13,0.877697841726619,7,0.9
"oyster.7_gape","olfactory",2023-08-24,14,0.969883040935672,7,1
"oyster.7_gape","olfactory",2023-08-24,15,0.963625730994152,7,1
"oyster.7_gape","olfactory",2023-08-24,16,0.922372821686323,7,0.9
"oyster.7_gape","olfactory",2023-08-24,17,0.849415204678363,7,0.8
"oyster.7_gape","olfactory",2023-08-24,18,0.890994152046784,7,0.9
"oyster.7_gape","olfactory",2023-08-24,19,0.859473097459367,7,0.9
"oyster.7_gape","olfactory",2023-08-24,20,0.887953216374269,7,0.9
"oyster.7_gape","olfactory",2023-08-24,21,0.868362573099415,7,0.9
"oyster.7_gape","olfactory",2023-08-24,22,0.79719298245614,7,0.8
"oyster.7_gape","olfactory",2023-08-24,23,0.885524848911577,7,0.9
"oyster.7_gape","olfactory",2023-08-25,0,0.908538011695906,7,0.9
"oyster.7_gape","olfactory",2023-08-25,1,0.93374269005848,7,0.9
"oyster.7_gape","olfactory",2023-08-25,2,0.827076023391813,7,0.8
"oyster.7_gape","olfactory",2023-08-25,3,0.712667957519216,7,0.7
"oyster.7_gape","olfactory",2023-08-25,4,0.793801169590643,7,0.8
"oyster.7_gape","olfactory",2023-08-25,5,0.875847953216374,7,0.9
"oyster.7_gape","olfactory",2023-08-25,6,0.936023391812865,7,0.9
"oyster.7_gape","olfactory",2023-08-25,7,0.96080502258992,7,1
"oyster.7_gape","olfactory",2023-08-25,8,0.928187134502924,7,0.9
"oyster.7_gape","olfactory",2023-08-25,9,0.708479532163742,7,0.7
"oyster.7_gape","olfactory",2023-08-25,10,0.0171918089538227,7,0
"oyster.7_gape","olfactory",2023-08-25,11,0.0173684210526316,7,0
"oyster.7_gape","olfactory",2023-08-25,12,0.702096705177578,7,0.7
"oyster.7_gape","olfactory",2023-08-25,13,0.768888888888889,7,0.8
"oyster.7_gape","olfactory",2023-08-25,14,0.906295839934284,7,0.9
"oyster.7_gape","olfactory",2023-08-25,15,0.958771929824561,7,1
"oyster.7_gape","olfactory",2023-08-25,16,0.849415204678363,7,0.8
"oyster.7_gape","olfactory",2023-08-25,17,0.893625730994152,7,0.9
"oyster.7_gape","olfactory",2023-08-25,18,0.879011911048524,7,0.9
"oyster.7_gape","olfactory",2023-08-25,19,0.865087719298246,7,0.9
"oyster.7_gape","olfactory",2023-08-25,20,0.86953216374269,7,0.9
"oyster.7_gape","olfactory",2023-08-25,21,0.880596139177375,7,0.9
"oyster.7_gape","olfactory",2023-08-25,22,0.840526315789474,7,0.8
"oyster.7_gape","olfactory",2023-08-25,23,0.848713450292398,7,0.8
"oyster.7_gape","olfactory",2023-08-26,0,0.85774011299435,7,0.9
"oyster.7_gape","olfactory",2023-08-26,1,0.88175273510572,7,0.9
"oyster.7_gape","olfactory",2023-08-26,2,0.783276836158192,7,0.8
"oyster.7_gape","olfactory",2023-08-26,3,0.771525423728813,7,0.8
"oyster.7_gape","olfactory",2023-08-26,4,0.770677966101695,7,0.8
"oyster.7_gape","olfactory",2023-08-26,5,0.92290686469021,7,0.9
"oyster.7_gape","olfactory",2023-08-26,6,0.947853107344633,7,0.9
"oyster.7_gape","olfactory",2023-08-26,7,0.962485875706215,7,1
"oyster.7_gape","olfactory",2023-08-26,8,0.879825406722975,7,0.9
"oyster.7_gape","olfactory",2023-08-26,9,0.723898305084746,7,0.7
"oyster.7_gape","olfactory",2023-08-26,10,0.017909604519774,7,0
"oyster.7_gape","olfactory",2023-08-26,11,0.755423728813559,7,0.8
"oyster.7_gape","olfactory",2023-08-26,12,0.828189116859946,7,0.8
"oyster.7_gape","olfactory",2023-08-26,13,0.863785310734463,7,0.9
"oyster.7_gape","olfactory",2023-08-26,14,0.942937853107345,7,0.9
"oyster.7_gape","olfactory",2023-08-26,15,0.939912703361487,7,0.9
"oyster.7_gape","olfactory",2023-08-26,16,0.951751412429379,7,1
"oyster.7_gape","olfactory",2023-08-26,17,0.940112994350283,7,0.9
"oyster.7_gape","olfactory",2023-08-26,18,0.961751412429379,7,1
"oyster.7_gape","olfactory",2023-08-26,19,0.973300833286095,7,1
"oyster.7_gape","olfactory",2023-08-26,20,0.93909604519774,7,0.9
"oyster.7_gape","olfactory",2023-08-26,21,0.922542372881356,7,0.9
"oyster.7_gape","olfactory",2023-08-26,22,0.920355988889519,7,0.9
"oyster.7_gape","olfactory",2023-08-26,23,0.962372881355932,7,1
"oyster.7_gape","olfactory",2023-08-27,0,0.969830508474576,7,1
"oyster.7_gape","olfactory",2023-08-27,1,0.959209039548023,7,1
"oyster.7_gape","olfactory",2023-08-27,2,0.956011563970297,7,1
"oyster.7_gape","olfactory",2023-08-27,3,0.958361581920904,7,1
"oyster.7_gape","olfactory",2023-08-27,4,0.909435028248588,7,0.9
"oyster.7_gape","olfactory",2023-08-27,5,0.96910605974718,7,1
"oyster.7_gape","olfactory",2023-08-27,6,0.972937853107345,7,1
"oyster.7_gape","olfactory",2023-08-27,7,0.928474576271186,7,0.9
"oyster.7_gape","olfactory",2023-08-27,8,0.297231638418079,7,0.3
"oyster.7_gape","olfactory",2023-08-27,9,0.297658862876254,7,0.3
"oyster.7_gape","olfactory",2023-08-27,10,0.577796610169492,7,0.6
"oyster.7_gape","olfactory",2023-08-27,11,0.065819209039548,7,0.1
"oyster.7_gape","olfactory",2023-08-27,12,0.836042891732964,7,0.8
"oyster.7_gape","olfactory",2023-08-27,13,0.9454112578652,7,0.9
"oyster.7_gape","olfactory",2023-08-27,14,0.947627118644068,7,0.9
"oyster.7_gape","olfactory",2023-08-27,15,0.619887005649717,7,0.6
"oyster.7_gape","olfactory",2023-08-27,16,0.295448103848988,7,0.3
"oyster.7_gape","olfactory",2023-08-27,17,0.854519774011299,7,0.9
"oyster.7_gape","olfactory",2023-08-27,18,0.540282485875706,7,0.5
"oyster.7_gape","olfactory",2023-08-27,19,0.712937853107345,7,0.7
"oyster.7_gape","olfactory",2023-08-27,20,0.768323791168301,7,0.8
"oyster.7_gape","olfactory",2023-08-27,21,0.847570621468927,7,0.8
"oyster.7_gape","olfactory",2023-08-27,22,0.862598870056497,7,0.9
"oyster.7_gape","olfactory",2023-08-27,23,0.824613117170228,7,0.8
"oyster.7_gape","olfactory",2023-08-28,0,0.812316384180791,7,0.8
"oyster.7_gape","olfactory",2023-08-28,1,0.782824858757062,7,0.8
"oyster.7_gape","olfactory",2023-08-28,2,0.801751412429379,7,0.8
"oyster.7_gape","olfactory",2023-08-28,3,0.808570942690324,7,0.8
"oyster.7_gape","olfactory",2023-08-28,4,0.883220338983051,7,0.9
"oyster.7_gape","olfactory",2023-08-28,5,0.847005649717514,7,0.8
"oyster.7_gape","olfactory",2023-08-28,6,0.922316384180791,7,0.9
"oyster.7_gape","olfactory",2023-08-28,7,0.945581316251913,7,0.9
"oyster.7_gape","olfactory",2023-08-28,8,0.931694915254237,7,0.9
"oyster.7_gape","olfactory",2023-08-28,9,0.7845197740113,7,0.8
"oyster.7_gape","olfactory",2023-08-28,10,0.798084008843036,7,0.8
"oyster.7_gape","olfactory",2023-08-28,11,0.211694915254237,7,0.2
"oyster.7_gape","olfactory",2023-08-28,12,0.0168926553672316,7,0
"oyster.7_gape","olfactory",2023-08-28,13,0.017683615819209,7,0
"oyster.7_gape","olfactory",2023-08-28,14,0.0335581883113202,7,0
"oyster.7_gape","olfactory",2023-08-28,15,0.86504396584682,7,0.9
"oyster.7_gape","olfactory",2023-08-28,16,0.953356983313625,7,1
"oyster.7_gape","olfactory",2023-08-28,17,0.970409840711978,7,1
"oyster.7_gape","olfactory",2023-08-28,18,0.914406779661017,7,0.9
"oyster.7_gape","olfactory",2023-08-28,19,0.891016949152542,7,0.9
"oyster.7_gape","olfactory",2023-08-28,20,0.867514124293785,7,0.9
"oyster.7_gape","olfactory",2023-08-28,21,0.814579672354175,7,0.8
"oyster.7_gape","olfactory",2023-08-28,22,0.845762711864407,7,0.8
"oyster.7_gape","olfactory",2023-08-28,23,0.822033898305085,7,0.8
"oyster.7_gape","olfactory",2023-08-29,0,0.889473684210526,7,0.9
"oyster.7_gape","olfactory",2023-08-29,1,0.871736196678988,7,0.9
"oyster.7_gape","olfactory",2023-08-29,2,0.884561403508772,7,0.9
"oyster.7_gape","olfactory",2023-08-29,3,0.937017543859649,7,0.9
"oyster.7_gape","olfactory",2023-08-29,4,0.958164642375169,7,1
"oyster.7_gape","olfactory",2023-08-29,5,0.955380116959064,7,1
"oyster.7_gape","olfactory",2023-08-29,6,0.965029239766082,7,1
"oyster.7_gape","olfactory",2023-08-29,7,0.977953216374269,7,1
"oyster.7_gape","olfactory",2023-08-29,8,0.957812591679869,7,1
"oyster.7_gape","olfactory",2023-08-29,9,0.671267329162066,7,0.7
"oyster.7_gape","olfactory",2023-08-29,10,0.857249255213505,7,0.9
"oyster.7_gape","olfactory",2023-08-29,11,0.356608187134502,7,0.4
"oyster.7_gape","olfactory",2023-08-29,12,0.0156075808249721,7,0
"oyster.7_gape","olfactory",2023-08-29,13,0.576432748538012,7,0.6
"oyster.7_gape","olfactory",2023-08-29,14,0.936900584795322,7,0.9
"oyster.7_gape","olfactory",2023-08-29,15,0.928533708854075,7,0.9
"oyster.7_gape","olfactory",2023-08-29,16,0.92421052631579,7,0.9
"oyster.7_gape","olfactory",2023-08-29,17,0.858187134502924,7,0.9
"oyster.7_gape","olfactory",2023-08-29,18,0.793522267206478,7,0.8
"oyster.7_gape","olfactory",2023-08-29,19,0.738947368421053,7,0.7
"oyster.7_gape","olfactory",2023-08-29,20,0.748654970760234,7,0.7
"oyster.7_gape","olfactory",2023-08-29,21,0.668888888888889,7,0.7
"oyster.7_gape","olfactory",2023-08-29,22,0.679457841929238,7,0.7
"oyster.7_gape","olfactory",2023-08-29,23,0.760058479532164,7,0.8
"oyster.7_gape","olfactory",2023-08-30,0,0.784787878787879,7,0.8
"oyster.7_gape","olfactory",2023-08-30,1,0.812484848484848,7,0.8
"oyster.7_gape","olfactory",2023-08-30,2,0.837032532684707,7,0.8
"oyster.7_gape","olfactory",2023-08-30,3,0.827575757575758,7,0.8
"oyster.7_gape","olfactory",2023-08-30,4,0.894848484848485,7,0.9
"oyster.7_gape","olfactory",2023-08-30,5,0.88951048951049,7,0.9
"oyster.7_gape","olfactory",2023-08-30,6,0.89969696969697,7,0.9
"oyster.7_gape","olfactory",2023-08-30,7,0.906,7,0.9
"oyster.7_gape","olfactory",2023-08-30,8,0.893272727272727,7,0.9
"oyster.7_gape","olfactory",2023-08-30,9,0.89936150805716,7,0.9
"oyster.7_gape","olfactory",2023-08-30,10,0.911030303030303,7,0.9
"oyster.7_gape","olfactory",2023-08-30,11,0.89860606060606,7,0.9
"oyster.7_gape","olfactory",2023-08-30,12,0.82969696969697,7,0.8
"oyster.7_gape","olfactory",2023-08-30,13,0.910793554271815,7,0.9
"oyster.7_gape","olfactory",2023-08-30,14,0.922787878787879,7,0.9
"oyster.7_gape","olfactory",2023-08-30,15,0.958242424242424,7,1
"oyster.7_gape","olfactory",2023-08-30,16,0.974962742175857,7,1
"oyster.7_gape","olfactory",2023-08-30,17,0.953878787878788,7,1
"oyster.7_gape","olfactory",2023-08-30,18,0.954848484848485,7,1
"oyster.7_gape","olfactory",2023-08-30,19,0.952,7,1
"oyster.7_gape","olfactory",2023-08-30,20,0.914442079659471,7,0.9
"oyster.7_gape","olfactory",2023-08-30,21,0.870606060606061,7,0.9
"oyster.7_gape","olfactory",2023-08-30,22,0.847151515151515,7,0.8
"oyster.7_gape","olfactory",2023-08-30,23,0.898510185466707,7,0.9
"oyster.7_gape","olfactory",2023-08-31,0,0.876549707602339,7,0.9
"oyster.7_gape","olfactory",2023-08-31,1,0.898070175438596,7,0.9
"oyster.7_gape","olfactory",2023-08-31,2,0.90280701754386,7,0.9
"oyster.7_gape","olfactory",2023-08-31,3,0.91497975708502,7,0.9
"oyster.7_gape","olfactory",2023-08-31,4,0.919473684210526,7,0.9
"oyster.7_gape","olfactory",2023-08-31,5,0.938187134502924,7,0.9
"oyster.7_gape","olfactory",2023-08-31,6,0.723976608187134,7,0.7
"oyster.7_gape","olfactory",2023-08-31,7,0.332159831015666,7,0.3
"oyster.7_gape","olfactory",2023-08-31,8,0.494795321637427,7,0.5
"oyster.7_gape","olfactory",2023-08-31,9,0.0473684210526316,7,0
"oyster.7_gape","olfactory",2023-08-31,10,0.857126092824033,7,0.9
"oyster.7_gape","olfactory",2023-08-31,11,0.81421052631579,7,0.8
"oyster.7_gape","olfactory",2023-08-31,12,0.803625730994152,7,0.8
"oyster.7_gape","olfactory",2023-08-31,13,0.854912280701754,7,0.9
"oyster.7_gape","olfactory",2023-08-31,14,0.912515402217919,7,0.9
"oyster.7_gape","olfactory",2023-08-31,15,0.916608187134503,7,0.9
"oyster.7_gape","olfactory",2023-08-31,16,0.956198830409357,7,1
"oyster.7_gape","olfactory",2023-08-31,17,0.933486629194345,7,0.9
"oyster.7_gape","olfactory",2023-08-31,18,0.912476722532588,7,0.9
