#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
15529,09/30/2023 12:00:00,17.33,576.48
15530,09/30/2023 12:10:00,17.29,613.76
15531,09/30/2023 12:20:00,17.37,570.56
15532,09/30/2023 12:30:00,17.37,550.56
15533,09/30/2023 12:40:00,17.37,1511.68
15534,09/30/2023 12:50:00,17.33,1381.76
15535,09/30/2023 13:00:00,17.33,1212.16
15536,09/30/2023 13:10:00,17.37,1141.76
15537,09/30/2023 13:20:00,17.33,1213.76
15538,09/30/2023 13:30:00,17.33,1339.52
15539,09/30/2023 13:40:00,17.33,1193.92
15540,09/30/2023 13:50:00,17.29,1288.32
15541,09/30/2023 14:00:00,17.29,1482.24
15542,09/30/2023 14:10:00,17.29,1307.20
15543,09/30/2023 14:20:00,17.29,1457.28
15544,09/30/2023 14:30:00,17.24,1279.68
15545,09/30/2023 14:40:00,17.24,1320.32
15546,09/30/2023 14:50:00,17.20,1146.24
15547,09/30/2023 15:00:00,17.24,1229.44
15548,09/30/2023 15:10:00,17.20,1053.44
15549,09/30/2023 15:20:00,17.11,793.60
15550,09/30/2023 15:30:00,17.16,741.12
15551,09/30/2023 15:40:00,17.16,632.80
15552,09/30/2023 15:50:00,17.11,558.72
15553,09/30/2023 16:00:00,17.20,493.44
15554,09/30/2023 16:10:00,17.20,447.52
15555,09/30/2023 16:20:00,17.20,388.80
15556,09/30/2023 16:30:00,17.24,300.00
15557,09/30/2023 16:40:00,17.24,240.64
15558,09/30/2023 16:50:00,17.24,184.08
15559,09/30/2023 17:00:00,17.33,140.36
15560,09/30/2023 17:10:00,17.33,100.28
15561,09/30/2023 17:20:00,17.33,79.28
15562,09/30/2023 17:30:00,17.29,66.22
15563,09/30/2023 17:40:00,17.33,54.04
15564,09/30/2023 17:50:00,17.33,40.07
15565,09/30/2023 18:00:00,17.33,28.75
15566,09/30/2023 18:10:00,17.37,17.87
15567,09/30/2023 18:20:00,17.41,11.99
15568,09/30/2023 18:30:00,17.41,3.68
15569,09/30/2023 18:40:00,17.46,0.43
15570,09/30/2023 18:50:00,17.46,0.00
15571,09/30/2023 19:00:00,17.46,0.00
15572,09/30/2023 19:10:00,17.50,0.00
15573,09/30/2023 19:20:00,17.54,0.21
15574,09/30/2023 19:30:00,17.54,0.00
15575,09/30/2023 19:40:00,17.54,0.00
15576,09/30/2023 19:50:00,17.63,0.00
15577,09/30/2023 20:00:00,17.54,0.00
15578,09/30/2023 20:10:00,17.59,0.00
15579,09/30/2023 20:20:00,17.63,0.00
15580,09/30/2023 20:30:00,17.59,0.00
15581,09/30/2023 20:40:00,17.67,0.00
15582,09/30/2023 20:50:00,17.67,0.00
15583,09/30/2023 21:00:00,17.63,0.00
15584,09/30/2023 21:10:00,17.72,0.00
15585,09/30/2023 21:20:00,17.67,0.00
15586,09/30/2023 21:30:00,17.72,0.00
15587,09/30/2023 21:40:00,17.67,0.00
15588,09/30/2023 21:50:00,17.72,0.00
15589,09/30/2023 22:00:00,17.72,0.00
15590,09/30/2023 22:10:00,17.72,0.00
15591,09/30/2023 22:20:00,17.72,0.00
15592,09/30/2023 22:30:00,17.72,0.00
15593,09/30/2023 22:40:00,17.67,0.00
15594,09/30/2023 22:50:00,17.72,0.00
15595,09/30/2023 23:00:00,17.72,0.00
15596,09/30/2023 23:10:00,17.67,0.00
15597,09/30/2023 23:20:00,17.67,0.00
15598,09/30/2023 23:30:00,17.67,0.00
15599,09/30/2023 23:40:00,17.63,0.00
15600,09/30/2023 23:50:00,17.59,0.00
15601,10/01/2023 00:00:00,17.54,0.00
15602,10/01/2023 00:10:00,17.59,0.00
15603,10/01/2023 00:20:00,17.59,0.00
15604,10/01/2023 00:30:00,17.54,0.00
15605,10/01/2023 00:40:00,17.59,0.00
15606,10/01/2023 00:50:00,17.59,0.00
15607,10/01/2023 01:00:00,17.59,0.00
15608,10/01/2023 01:10:00,17.59,0.00
15609,10/01/2023 01:20:00,17.54,0.00
15610,10/01/2023 01:30:00,17.54,0.00
15611,10/01/2023 01:40:00,17.50,0.00
15612,10/01/2023 01:50:00,17.50,0.00
15613,10/01/2023 02:00:00,17.46,0.00
15614,10/01/2023 02:10:00,17.46,0.00
15615,10/01/2023 02:20:00,17.37,0.00
15616,10/01/2023 02:30:00,17.37,0.00
15617,10/01/2023 02:40:00,17.37,0.00
15618,10/01/2023 02:50:00,17.29,0.00
15619,10/01/2023 03:00:00,17.29,0.00
15620,10/01/2023 03:10:00,17.24,0.00
15621,10/01/2023 03:20:00,17.20,0.00
15622,10/01/2023 03:30:00,17.16,0.00
15623,10/01/2023 03:40:00,17.11,0.00
15624,10/01/2023 03:50:00,17.11,0.00
15625,10/01/2023 04:00:00,17.16,0.00
15626,10/01/2023 04:10:00,17.16,0.00
15627,10/01/2023 04:20:00,17.16,0.00
15628,10/01/2023 04:30:00,17.11,0.00
15629,10/01/2023 04:40:00,17.11,0.00
15630,10/01/2023 04:50:00,17.11,0.00
15631,10/01/2023 05:00:00,17.11,0.00
15632,10/01/2023 05:10:00,17.16,0.00
15633,10/01/2023 05:20:00,17.20,0.00
15634,10/01/2023 05:30:00,17.20,0.00
15635,10/01/2023 05:40:00,17.20,0.00
15636,10/01/2023 05:50:00,17.16,0.00
15637,10/01/2023 06:00:00,17.16,0.00
15638,10/01/2023 06:10:00,17.16,0.00
15639,10/01/2023 06:20:00,17.20,0.21
15640,10/01/2023 06:30:00,17.20,1.73
15641,10/01/2023 06:40:00,17.20,6.28
15642,10/01/2023 06:50:00,17.24,14.16
15643,10/01/2023 07:00:00,17.24,23.93
15644,10/01/2023 07:10:00,17.24,40.12
15645,10/01/2023 07:20:00,17.20,65.36
15646,10/01/2023 07:30:00,17.24,88.04
15647,10/01/2023 07:40:00,17.24,118.56
15648,10/01/2023 07:50:00,17.20,146.52
15649,10/01/2023 08:00:00,17.24,179.76
15650,10/01/2023 08:10:00,17.24,234.80
15651,10/01/2023 08:20:00,17.24,293.04
15652,10/01/2023 08:30:00,17.29,343.68
15653,10/01/2023 08:40:00,17.29,416.32
15654,10/01/2023 08:50:00,17.24,475.68
15655,10/01/2023 09:00:00,17.33,641.92
15656,10/01/2023 09:10:00,17.33,548.80
15657,10/01/2023 09:20:00,17.37,609.44
15658,10/01/2023 09:30:00,17.37,975.36
15659,10/01/2023 09:40:00,17.37,652.32
15660,10/01/2023 09:50:00,17.37,1084.80
15661,10/01/2023 10:00:00,17.41,636.32
15662,10/01/2023 10:10:00,17.33,606.88
15663,10/01/2023 10:20:00,17.41,640.16
15664,10/01/2023 10:30:00,17.41,1084.80
15665,10/01/2023 10:40:00,17.46,1114.88
15666,10/01/2023 10:50:00,17.41,1158.40
15667,10/01/2023 11:00:00,17.46,1070.72
15668,10/01/2023 11:10:00,17.46,750.72
15669,10/01/2023 11:20:00,17.41,586.08
15670,10/01/2023 11:30:00,17.41,924.48
15671,10/01/2023 11:40:00,17.41,1051.84
15672,10/01/2023 11:50:00,17.46,902.72
15673,10/01/2023 12:00:00,17.41,993.60
15674,10/01/2023 12:10:00,17.46,954.56
15675,10/01/2023 12:20:00,17.50,945.92
15676,10/01/2023 12:30:00,17.54,829.44
15677,10/01/2023 12:40:00,17.50,654.88
15678,10/01/2023 12:50:00,17.46,435.68
15679,10/01/2023 13:00:00,17.54,532.80
15680,10/01/2023 13:10:00,17.54,486.08
15681,10/01/2023 13:20:00,17.59,1742.08
15682,10/01/2023 13:30:00,17.50,1377.28
15683,10/01/2023 13:40:00,17.54,1538.56
15684,10/01/2023 13:50:00,17.54,1326.08
15685,10/01/2023 14:00:00,17.59,1460.48
15686,10/01/2023 14:10:00,17.59,1587.84
15687,10/01/2023 14:20:00,17.59,2003.20
15688,10/01/2023 14:30:00,17.63,1854.08
15689,10/01/2023 14:40:00,17.63,3453.44
15690,10/01/2023 14:50:00,17.72,5880.32
15691,10/01/2023 15:00:00,17.72,5634.56
15692,10/01/2023 15:10:00,17.67,4154.88
15693,10/01/2023 15:20:00,17.63,1297.92
15694,10/01/2023 15:30:00,17.59,950.40
15695,10/01/2023 15:40:00,17.54,688.96
15696,10/01/2023 15:50:00,17.50,673.60
15697,10/01/2023 16:00:00,17.46,668.16
15698,10/01/2023 16:10:00,17.46,711.04
15699,10/01/2023 16:20:00,17.41,643.20
15700,10/01/2023 16:30:00,17.41,535.84
15701,10/01/2023 16:40:00,17.41,451.36
15702,10/01/2023 16:50:00,17.50,409.76
15703,10/01/2023 17:00:00,17.46,366.88
15704,10/01/2023 17:10:00,17.50,340.00
15705,10/01/2023 17:20:00,17.50,278.08
15706,10/01/2023 17:30:00,17.50,190.80
15707,10/01/2023 17:40:00,17.54,145.44
15708,10/01/2023 17:50:00,17.54,110.68
15709,10/01/2023 18:00:00,17.59,79.28
15710,10/01/2023 18:10:00,17.59,46.62
15711,10/01/2023 18:20:00,17.59,21.76
15712,10/01/2023 18:30:00,17.67,6.30
15713,10/01/2023 18:40:00,17.63,0.86
15714,10/01/2023 18:50:00,17.67,0.00
15715,10/01/2023 19:00:00,17.67,0.00
15716,10/01/2023 19:10:00,17.72,0.00
15717,10/01/2023 19:20:00,17.76,0.00
15718,10/01/2023 19:30:00,17.76,0.00
15719,10/01/2023 19:40:00,17.76,0.21
15720,10/01/2023 19:50:00,17.84,0.00
15721,10/01/2023 20:00:00,17.84,0.00
15722,10/01/2023 20:10:00,17.89,0.00
15723,10/01/2023 20:20:00,17.97,0.00
15724,10/01/2023 20:30:00,17.93,0.00
15725,10/01/2023 20:40:00,17.97,0.00
15726,10/01/2023 20:50:00,18.02,0.00
15727,10/01/2023 21:00:00,18.10,0.00
15728,10/01/2023 21:10:00,18.10,0.00
15729,10/01/2023 21:20:00,18.10,0.00
15730,10/01/2023 21:30:00,18.14,0.00
15731,10/01/2023 21:40:00,18.19,0.00
15732,10/01/2023 21:50:00,18.19,0.00
15733,10/01/2023 22:00:00,18.27,0.00
15734,10/01/2023 22:10:00,18.23,0.00
15735,10/01/2023 22:20:00,18.23,0.00
15736,10/01/2023 22:30:00,18.23,0.00
15737,10/01/2023 22:40:00,18.27,0.00
15738,10/01/2023 22:50:00,18.23,0.21
15739,10/01/2023 23:00:00,18.23,0.00
15740,10/01/2023 23:10:00,18.27,0.00
15741,10/01/2023 23:20:00,18.32,0.00
15742,10/01/2023 23:30:00,18.27,0.00
15743,10/01/2023 23:40:00,18.27,0.00
15744,10/01/2023 23:50:00,18.23,0.00
15745,10/02/2023 00:00:00,18.32,0.00
15746,10/02/2023 00:10:00,18.23,0.00
15747,10/02/2023 00:20:00,18.23,0.00
15748,10/02/2023 00:30:00,18.19,0.00
15749,10/02/2023 00:40:00,18.19,0.00
15750,10/02/2023 00:50:00,18.19,0.00
15751,10/02/2023 01:00:00,18.19,0.00
15752,10/02/2023 01:10:00,18.19,0.00
15753,10/02/2023 01:20:00,18.19,0.00
15754,10/02/2023 01:30:00,18.14,0.00
15755,10/02/2023 01:40:00,18.19,0.00
15756,10/02/2023 01:50:00,18.19,0.00
15757,10/02/2023 02:00:00,18.14,0.00
15758,10/02/2023 02:10:00,18.14,0.00
15759,10/02/2023 02:20:00,18.06,0.00
15760,10/02/2023 02:30:00,18.06,0.00
15761,10/02/2023 02:40:00,18.06,0.00
15762,10/02/2023 02:50:00,18.02,0.00
15763,10/02/2023 03:00:00,18.02,0.00
15764,10/02/2023 03:10:00,17.97,0.00
15765,10/02/2023 03:20:00,17.93,0.00
15766,10/02/2023 03:30:00,17.89,0.00
15767,10/02/2023 03:40:00,17.89,0.00
15768,10/02/2023 03:50:00,17.84,0.00
15769,10/02/2023 04:00:00,17.84,0.00
15770,10/02/2023 04:10:00,17.84,0.00
15771,10/02/2023 04:20:00,17.76,0.00
15772,10/02/2023 04:30:00,17.76,0.00
15773,10/02/2023 04:40:00,17.80,0.00
15774,10/02/2023 04:50:00,17.76,0.00
15775,10/02/2023 05:00:00,17.72,0.00
15776,10/02/2023 05:10:00,17.72,0.00
15777,10/02/2023 05:20:00,17.76,0.00
15778,10/02/2023 05:30:00,17.76,0.00
15779,10/02/2023 05:40:00,17.76,0.00
15780,10/02/2023 05:50:00,17.76,0.00
15781,10/02/2023 06:00:00,17.76,0.00
15782,10/02/2023 06:10:00,17.76,0.00
15783,10/02/2023 06:20:00,17.84,0.43
15784,10/02/2023 06:30:00,17.89,4.33
15785,10/02/2023 06:40:00,17.89,14.59
15786,10/02/2023 06:50:00,17.84,32.70
15787,10/02/2023 07:00:00,17.93,58.80
15788,10/02/2023 07:10:00,17.93,109.92
15789,10/02/2023 07:20:00,17.97,183.20
15790,10/02/2023 07:30:00,17.97,260.88
15791,10/02/2023 07:40:00,18.02,338.56
15792,10/02/2023 07:50:00,18.06,437.12
15793,10/02/2023 08:00:00,18.06,535.84
15794,10/02/2023 08:10:00,18.10,1271.04
15795,10/02/2023 08:20:00,18.19,3276.80
15796,10/02/2023 08:30:00,18.19,859.52
15797,10/02/2023 08:40:00,18.19,724.48
15798,10/02/2023 08:50:00,18.23,4033.28
15799,10/02/2023 09:00:00,18.40,4494.08
15800,10/02/2023 09:10:00,18.36,782.72
15801,10/02/2023 09:20:00,18.32,586.56
15802,10/02/2023 09:30:00,18.14,2548.48
15803,10/02/2023 09:40:00,17.80,436.16
15804,10/02/2023 09:50:00,17.72,2995.20
15805,10/02/2023 10:00:00,17.59,384.64
15806,10/02/2023 10:10:00,17.50,311.44
15807,10/02/2023 10:20:00,17.50,1258.88
15808,10/02/2023 10:30:00,17.54,3860.48
15809,10/02/2023 10:40:00,17.59,3943.68
15810,10/02/2023 10:50:00,17.54,3791.36
15811,10/02/2023 11:00:00,17.54,3233.28
15812,10/02/2023 11:10:00,17.54,1546.88
15813,10/02/2023 11:20:00,17.46,1108.16
15814,10/02/2023 11:30:00,17.50,2812.16
15815,10/02/2023 11:40:00,17.50,4733.44
15816,10/02/2023 11:50:00,17.54,3905.28
15817,10/02/2023 12:00:00,17.50,4199.68
15818,10/02/2023 12:10:00,17.50,3645.44
15819,10/02/2023 12:20:00,17.50,3284.48
15820,10/02/2023 12:30:00,17.46,2444.80
15821,10/02/2023 12:40:00,17.46,1688.32
15822,10/02/2023 12:50:00,17.41,983.36
15823,10/02/2023 13:00:00,17.46,1367.04
15824,10/02/2023 13:10:00,17.46,1728.00
15825,10/02/2023 13:20:00,17.54,2179.84
15826,10/02/2023 13:30:00,17.50,999.68
15827,10/02/2023 13:40:00,17.46,819.52
15828,10/02/2023 13:50:00,17.50,843.20
15829,10/02/2023 14:00:00,17.46,939.84
15830,10/02/2023 14:10:00,17.54,1024.96
15831,10/02/2023 14:20:00,17.46,1591.04
15832,10/02/2023 14:30:00,17.50,1484.80
15833,10/02/2023 14:40:00,17.50,2266.24
15834,10/02/2023 14:50:00,17.59,4556.80
15835,10/02/2023 15:00:00,17.59,4140.80
15836,10/02/2023 15:10:00,17.50,2956.80
15837,10/02/2023 15:20:00,17.37,862.40
15838,10/02/2023 15:30:00,17.37,744.64
15839,10/02/2023 15:40:00,17.33,377.44
15840,10/02/2023 15:50:00,17.29,397.60
15841,10/02/2023 16:00:00,17.29,407.20
15842,10/02/2023 16:10:00,17.24,460.48
15843,10/02/2023 16:20:00,17.29,417.60
15844,10/02/2023 16:30:00,17.24,327.84
15845,10/02/2023 16:40:00,17.24,259.92
15846,10/02/2023 16:50:00,17.24,244.08
15847,10/02/2023 17:00:00,17.24,230.24
15848,10/02/2023 17:10:00,17.29,212.88
15849,10/02/2023 17:20:00,17.29,170.24
15850,10/02/2023 17:30:00,17.37,82.72
15851,10/02/2023 17:40:00,17.37,64.86
15852,10/02/2023 17:50:00,17.41,49.22
15853,10/02/2023 18:00:00,17.41,35.25
15854,10/02/2023 18:10:00,17.46,21.76
15855,10/02/2023 18:20:00,17.41,9.55
15856,10/02/2023 18:30:00,17.46,2.59
15857,10/02/2023 18:40:00,17.41,0.21
15858,10/02/2023 18:50:00,17.41,0.00
15859,10/02/2023 19:00:00,17.41,0.00
15860,10/02/2023 19:10:00,17.41,0.00
15861,10/02/2023 19:20:00,17.50,0.00
15862,10/02/2023 19:30:00,17.50,0.00
15863,10/02/2023 19:40:00,17.54,0.00
15864,10/02/2023 19:50:00,17.50,0.00
15865,10/02/2023 20:00:00,17.50,0.00
15866,10/02/2023 20:10:00,17.50,0.00
15867,10/02/2023 20:20:00,17.54,0.00
15868,10/02/2023 20:30:00,17.54,0.00
15869,10/02/2023 20:40:00,17.54,0.00
15870,10/02/2023 20:50:00,17.54,0.00
15871,10/02/2023 21:00:00,17.59,0.00
15872,10/02/2023 21:10:00,17.63,0.00
15873,10/02/2023 21:20:00,17.72,0.00
15874,10/02/2023 21:30:00,17.72,0.00
15875,10/02/2023 21:40:00,17.72,0.00
15876,10/02/2023 21:50:00,17.76,0.00
15877,10/02/2023 22:00:00,17.72,0.00
15878,10/02/2023 22:10:00,17.76,0.00
15879,10/02/2023 22:20:00,17.76,0.00
15880,10/02/2023 22:30:00,17.80,0.00
15881,10/02/2023 22:40:00,17.80,0.00
15882,10/02/2023 22:50:00,17.76,0.00
15883,10/02/2023 23:00:00,17.76,0.00
15884,10/02/2023 23:10:00,17.76,0.21
15885,10/02/2023 23:20:00,17.76,0.00
15886,10/02/2023 23:30:00,17.72,0.00
15887,10/02/2023 23:40:00,17.67,0.00
15888,10/02/2023 23:50:00,17.72,0.00
15889,10/03/2023 00:00:00,17.63,0.00
15890,10/03/2023 00:10:00,17.67,0.00
15891,10/03/2023 00:20:00,17.63,0.00
15892,10/03/2023 00:30:00,17.63,0.00
15893,10/03/2023 00:40:00,17.67,0.00
15894,10/03/2023 00:50:00,17.63,0.00
15895,10/03/2023 01:00:00,17.54,0.00
15896,10/03/2023 01:10:00,17.59,0.00
15897,10/03/2023 01:20:00,17.59,0.00
15898,10/03/2023 01:30:00,17.59,0.00
15899,10/03/2023 01:40:00,17.54,0.00
15900,10/03/2023 01:50:00,17.50,0.00
15901,10/03/2023 02:00:00,17.54,0.00
15902,10/03/2023 02:10:00,17.50,0.00
15903,10/03/2023 02:20:00,17.54,0.21
15904,10/03/2023 02:30:00,17.54,0.00
15905,10/03/2023 02:40:00,17.46,0.00
15906,10/03/2023 02:50:00,17.46,0.00
15907,10/03/2023 03:00:00,17.46,0.00
15908,10/03/2023 03:10:00,17.41,0.00
15909,10/03/2023 03:20:00,17.37,0.00
15910,10/03/2023 03:30:00,17.37,0.00
15911,10/03/2023 03:40:00,17.33,0.00
15912,10/03/2023 03:50:00,17.33,0.00
15913,10/03/2023 04:00:00,17.29,0.00
15914,10/03/2023 04:10:00,17.20,0.00
15915,10/03/2023 04:20:00,17.24,0.00
15916,10/03/2023 04:30:00,17.20,0.00
15917,10/03/2023 04:40:00,17.20,0.00
15918,10/03/2023 04:50:00,17.16,0.00
15919,10/03/2023 05:00:00,17.16,0.00
15920,10/03/2023 05:10:00,17.16,0.00
15921,10/03/2023 05:20:00,17.16,0.00
15922,10/03/2023 05:30:00,17.16,0.00
15923,10/03/2023 05:40:00,17.16,0.00
15924,10/03/2023 05:50:00,17.20,0.00
15925,10/03/2023 06:00:00,17.16,0.00
15926,10/03/2023 06:10:00,17.20,0.00
15927,10/03/2023 06:20:00,17.20,0.00
15928,10/03/2023 06:30:00,17.20,1.08
15929,10/03/2023 06:40:00,17.24,4.54
15930,10/03/2023 06:50:00,17.24,10.23
15931,10/03/2023 07:00:00,17.24,18.30
15932,10/03/2023 07:10:00,17.29,35.30
15933,10/03/2023 07:20:00,17.24,52.30
15934,10/03/2023 07:30:00,17.29,71.58
15935,10/03/2023 07:40:00,17.29,94.20
15936,10/03/2023 07:50:00,17.29,119.56
15937,10/03/2023 08:00:00,17.29,150.08
15938,10/03/2023 08:10:00,17.33,194.72
15939,10/03/2023 08:20:00,17.33,953.92
15940,10/03/2023 08:30:00,17.29,217.20
15941,10/03/2023 08:40:00,17.29,199.04
15942,10/03/2023 08:50:00,17.37,1044.80
15943,10/03/2023 09:00:00,17.41,1181.76
15944,10/03/2023 09:10:00,17.37,295.84
15945,10/03/2023 09:20:00,17.33,1827.84
15946,10/03/2023 09:30:00,17.41,3566.08
15947,10/03/2023 09:40:00,17.29,1550.72
15948,10/03/2023 09:50:00,17.37,3498.24
15949,10/03/2023 10:00:00,17.41,1355.52
15950,10/03/2023 10:10:00,17.33,1107.20
15951,10/03/2023 10:20:00,17.33,1403.52
15952,10/03/2023 10:30:00,17.46,3132.16
15953,10/03/2023 10:40:00,17.46,3749.12
15954,10/03/2023 10:50:00,17.41,3404.80
15955,10/03/2023 11:00:00,17.46,3260.16
15956,10/03/2023 11:10:00,17.50,1778.56
15957,10/03/2023 11:20:00,17.41,1472.64
15958,10/03/2023 11:30:00,17.54,3697.92
15959,10/03/2023 11:40:00,17.59,4314.88
15960,10/03/2023 11:50:00,17.67,3325.44
15961,10/03/2023 12:00:00,17.63,3520.00
15962,10/03/2023 12:10:00,17.63,3057.92
15963,10/03/2023 12:20:00,17.67,3004.16
15964,10/03/2023 12:30:00,17.59,2091.52
15965,10/03/2023 12:40:00,17.50,1340.80
15966,10/03/2023 12:50:00,17.46,866.88
15967,10/03/2023 13:00:00,17.41,993.60
15968,10/03/2023 13:10:00,17.46,1470.72
15969,10/03/2023 13:20:00,17.46,2077.44
15970,10/03/2023 13:30:00,17.46,690.56
15971,10/03/2023 13:40:00,17.50,651.52
15972,10/03/2023 13:50:00,17.46,655.68
15973,10/03/2023 14:00:00,17.50,727.36
15974,10/03/2023 14:10:00,17.54,751.04
15975,10/03/2023 14:20:00,17.54,882.88
15976,10/03/2023 14:30:00,17.59,695.04
15977,10/03/2023 14:40:00,17.59,754.56
15978,10/03/2023 14:50:00,17.63,1206.08
15979,10/03/2023 15:00:00,17.67,1751.04
15980,10/03/2023 15:10:00,17.63,1472.00
15981,10/03/2023 15:20:00,17.54,489.92
15982,10/03/2023 15:30:00,17.54,351.52
15983,10/03/2023 15:40:00,17.50,244.96
15984,10/03/2023 15:50:00,17.54,266.00
15985,10/03/2023 16:00:00,17.46,272.00
15986,10/03/2023 16:10:00,17.46,291.28
15987,10/03/2023 16:20:00,17.46,281.76
15988,10/03/2023 16:30:00,17.41,219.84
15989,10/03/2023 16:40:00,17.37,184.08
15990,10/03/2023 16:50:00,17.41,187.52
15991,10/03/2023 17:00:00,17.37,178.00
15992,10/03/2023 17:10:00,17.37,156.16
15993,10/03/2023 17:20:00,17.37,136.00
15994,10/03/2023 17:30:00,17.37,81.86
15995,10/03/2023 17:40:00,17.37,60.96
15996,10/03/2023 17:50:00,17.37,41.36
15997,10/03/2023 18:00:00,17.41,27.45
15998,10/03/2023 18:10:00,17.46,14.59
15999,10/03/2023 18:20:00,17.50,5.65
16000,10/03/2023 18:30:00,17.50,1.51
16001,10/03/2023 18:40:00,17.54,0.00
16002,10/03/2023 18:50:00,17.54,0.00
16003,10/03/2023 19:00:00,17.59,0.00
16004,10/03/2023 19:10:00,17.59,0.00
16005,10/03/2023 19:20:00,17.59,0.00
16006,10/03/2023 19:30:00,17.63,0.00
16007,10/03/2023 19:40:00,17.59,0.00
16008,10/03/2023 19:50:00,17.63,0.00
16009,10/03/2023 20:00:00,17.59,0.00
16010,10/03/2023 20:10:00,17.67,0.00
16011,10/03/2023 20:20:00,17.67,0.00
16012,10/03/2023 20:30:00,17.76,0.00
16013,10/03/2023 20:40:00,17.80,0.00
16014,10/03/2023 20:50:00,17.76,0.00
16015,10/03/2023 21:00:00,17.80,0.00
16016,10/03/2023 21:10:00,17.76,0.00
16017,10/03/2023 21:20:00,17.84,0.00
16018,10/03/2023 21:30:00,17.84,0.00
16019,10/03/2023 21:40:00,17.93,0.00
16020,10/03/2023 21:50:00,17.89,0.00
16021,10/03/2023 22:00:00,17.93,0.00
16022,10/03/2023 22:10:00,17.97,0.00
16023,10/03/2023 22:20:00,17.93,0.00
16024,10/03/2023 22:30:00,17.97,0.00
16025,10/03/2023 22:40:00,17.93,0.00
16026,10/03/2023 22:50:00,17.97,0.00
16027,10/03/2023 23:00:00,18.02,0.00
16028,10/03/2023 23:10:00,17.97,0.00
16029,10/03/2023 23:20:00,18.02,0.00
16030,10/03/2023 23:30:00,18.02,0.00
16031,10/03/2023 23:40:00,18.02,0.00
16032,10/03/2023 23:50:00,18.06,0.00
16033,10/04/2023 00:00:00,17.97,0.00
16034,10/04/2023 00:10:00,17.97,0.00
16035,10/04/2023 00:20:00,18.02,0.00
16036,10/04/2023 00:30:00,18.02,0.00
16037,10/04/2023 00:40:00,18.02,0.00
16038,10/04/2023 00:50:00,17.97,0.00
16039,10/04/2023 01:00:00,17.97,0.00
16040,10/04/2023 01:10:00,18.02,0.00
16041,10/04/2023 01:20:00,18.02,0.00
16042,10/04/2023 01:30:00,17.93,0.00
16043,10/04/2023 01:40:00,17.93,0.00
16044,10/04/2023 01:50:00,17.89,0.00
16045,10/04/2023 02:00:00,17.89,0.00
16046,10/04/2023 02:10:00,17.84,0.00
16047,10/04/2023 02:20:00,17.84,0.00
16048,10/04/2023 02:30:00,17.84,0.00
16049,10/04/2023 02:40:00,17.84,0.21
16050,10/04/2023 02:50:00,17.84,0.00
16051,10/04/2023 03:00:00,17.84,0.00
16052,10/04/2023 03:10:00,17.84,0.00
16053,10/04/2023 03:20:00,17.84,0.00
16054,10/04/2023 03:30:00,17.84,0.00
16055,10/04/2023 03:40:00,17.80,0.00
16056,10/04/2023 03:50:00,17.80,0.00
16057,10/04/2023 04:00:00,17.76,0.00
16058,10/04/2023 04:10:00,17.72,0.00
16059,10/04/2023 04:20:00,17.72,0.00
16060,10/04/2023 04:30:00,17.67,0.00
16061,10/04/2023 04:40:00,17.67,0.00
16062,10/04/2023 04:50:00,17.63,0.00
16063,10/04/2023 05:00:00,17.59,0.00
16064,10/04/2023 05:10:00,17.59,0.00
16065,10/04/2023 05:20:00,17.59,0.00
16066,10/04/2023 05:30:00,17.50,0.00
16067,10/04/2023 05:40:00,17.50,0.00
16068,10/04/2023 05:50:00,17.50,0.21
16069,10/04/2023 06:00:00,17.50,0.00
16070,10/04/2023 06:10:00,17.50,0.00
16071,10/04/2023 06:20:00,17.50,0.00
16072,10/04/2023 06:30:00,17.50,1.29
16073,10/04/2023 06:40:00,17.54,5.87
16074,10/04/2023 06:50:00,17.54,15.02
16075,10/04/2023 07:00:00,17.59,29.62
16076,10/04/2023 07:10:00,17.59,53.22
16077,10/04/2023 07:20:00,17.59,81.96
16078,10/04/2023 07:30:00,17.63,115.96
16079,10/04/2023 07:40:00,17.67,150.96
16080,10/04/2023 07:50:00,17.72,197.28
16081,10/04/2023 08:00:00,17.76,254.08
16082,10/04/2023 08:10:00,17.72,320.32
16083,10/04/2023 08:20:00,17.84,1201.60
16084,10/04/2023 08:30:00,17.80,318.56
16085,10/04/2023 08:40:00,17.80,301.04
16086,10/04/2023 08:50:00,17.84,509.76
16087,10/04/2023 09:00:00,17.97,1888.64
16088,10/04/2023 09:10:00,17.97,984.96
16089,10/04/2023 09:20:00,17.89,402.40
16090,10/04/2023 09:30:00,17.93,435.36
16091,10/04/2023 09:40:00,17.89,1688.96
16092,10/04/2023 09:50:00,18.02,3193.60
16093,10/04/2023 10:00:00,18.02,1344.64
16094,10/04/2023 10:10:00,17.93,1213.76
16095,10/04/2023 10:20:00,17.97,1485.44
16096,10/04/2023 10:30:00,18.06,3728.64
16097,10/04/2023 10:40:00,18.06,3832.32
16098,10/04/2023 10:50:00,18.10,3818.24
16099,10/04/2023 11:00:00,18.14,3624.96
16100,10/04/2023 11:10:00,18.14,2063.36
16101,10/04/2023 11:20:00,18.14,1773.44
16102,10/04/2023 11:30:00,18.23,4386.56
16103,10/04/2023 11:40:00,18.27,4889.60
16104,10/04/2023 11:50:00,18.27,3763.20
